,Unnamed: 0,profile,item,rating
1653,1653,522,6,4
1654,1654,522,11,4
1655,1655,522,2,5
1656,1656,486,9,1
1657,1657,486,6,1
1658,1658,486,2,1
1659,1659,61,9,2
1660,1660,61,6,2
1661,1661,61,10,2
1662,1662,61,2,2
1663,1663,232,9,1
1664,1664,232,2,1
1665,1665,564,9,2
1666,1666,564,6,2
1667,1667,564,1,2
1668,1668,564,10,1
1669,1669,564,2,2
1670,1670,216,10,3
1671,1671,511,6,3
1672,1672,511,7,2
1673,1673,511,2,3
1674,1674,511,5,2
1675,1675,81,9,1
1676,1676,81,6,2
1677,1677,81,11,2
1678,1678,81,2,2
1679,1679,498,6,2
1680,1680,498,1,1
1681,1681,498,2,2
1682,1682,176,1,2
1683,1683,176,2,3
1684,1684,176,6,2
1685,1685,176,8,2
1686,1686,176,9,2
1687,1687,176,10,2
1688,1688,355,10,3
1689,1689,355,6,3
1690,1690,355,7,1
1691,1691,355,11,3
1692,1692,355,2,3
1693,1693,64,9,2
1694,1694,64,11,2
1695,1695,64,1,3
1696,1696,64,2,2
1697,1697,64,7,2
1698,1698,263,7,1
1699,1699,263,6,2
1700,1700,263,1,2
1701,1701,263,2,2
1702,1702,512,0,1
1703,1703,512,1,2
1704,1704,512,2,2
1705,1705,512,6,2
1706,1706,512,8,1
1707,1707,512,9,2
1708,1708,512,10,2
1709,1709,231,7,2
1710,1710,231,6,4
1711,1711,231,1,3
1712,1712,231,2,4
1713,1713,82,9,2
1714,1714,82,6,3
1715,1715,82,2,3
1716,1716,125,0,2
1717,1717,125,2,4
1718,1718,125,6,4
1719,1719,125,9,3
1720,1720,125,10,2
1721,1721,125,11,1
1722,1722,495,6,3
1723,1723,495,1,1
1724,1724,495,2,3
1725,1725,217,6,2
1726,1726,217,2,2
1727,1727,338,6,1
1728,1728,338,10,2
1729,1729,338,2,1
1730,1730,606,6,3
1731,1731,606,10,2
1732,1732,606,2,3
1733,1733,144,6,1
1734,1734,144,2,2
1735,1735,144,5,1
1736,1736,157,9,2
1737,1737,157,6,2
1738,1738,157,10,1
1739,1739,157,2,2
1740,1740,100,6,1
1741,1741,100,10,1
1742,1742,100,2,1
1743,1743,290,6,2
1744,1744,290,10,2
1745,1745,290,2,2
1746,1746,85,6,3
1747,1747,85,10,2
1748,1748,85,2,3
1749,1749,148,10,1
1750,1750,148,6,2
1751,1751,148,1,2
1752,1752,148,2,2
1753,1753,621,6,2
1754,1754,621,10,1
1755,1755,621,2,2
1756,1756,110,6,2
1757,1757,110,2,2
1758,1758,110,5,2
1759,1759,325,1,2
1760,1760,325,2,4
1761,1761,325,6,4
1762,1762,325,7,1
1763,1763,325,9,1
1764,1764,325,10,1
1765,1765,325,11,1
1766,1766,6,10,2
1767,1767,6,6,4
1768,1768,6,1,2
1769,1769,6,2,4
1770,1770,45,9,2
1771,1771,45,6,2
1772,1772,45,10,1
1773,1773,45,2,3
1774,1774,149,9,2
1775,1775,149,6,3
1776,1776,149,11,3
1777,1777,149,2,2
1778,1778,353,9,3
1779,1779,353,6,2
1780,1780,353,10,1
1781,1781,353,2,2
1782,1782,611,9,3
1783,1783,611,6,2
1784,1784,611,10,1
1785,1785,611,2,2
1786,1786,546,9,1
1787,1787,546,6,1
1788,1788,546,2,1
1789,1789,80,9,3
1790,1790,80,6,3
1791,1791,80,10,2
1792,1792,80,11,4
1793,1793,80,2,4
1794,1794,60,9,2
1795,1795,60,6,2
1796,1796,60,2,2
1797,1797,455,6,3
1798,1798,455,10,3
1799,1799,455,2,3
1800,1800,549,9,3
1801,1801,549,6,2
1802,1802,549,11,3
1803,1803,549,2,2
1804,1804,291,6,2
1805,1805,291,1,2
1806,1806,291,11,1
1807,1807,291,2,2
1808,1808,183,9,2
1809,1809,183,6,1
1810,1810,183,10,1
1811,1811,183,2,1
1812,1812,233,6,3
1813,1813,233,10,3
1814,1814,233,2,3
1815,1815,579,9,1
1816,1816,579,6,1
1817,1817,579,10,2
1818,1818,579,2,1
1819,1819,224,10,1
1820,1820,224,6,2
1821,1821,224,1,1
1822,1822,224,2,2
1823,1823,513,9,3
1824,1824,513,6,2
1825,1825,513,10,1
1826,1826,513,2,1
1827,1827,127,6,3
1828,1828,127,10,3
1829,1829,127,2,3
1830,1830,25,9,1
1831,1831,25,6,1
1832,1832,25,2,1
1833,1833,501,6,2
1834,1834,501,2,2
1835,1835,492,1,2
1836,1836,492,2,2
1837,1837,492,6,2
1838,1838,492,8,3
1839,1839,492,9,2
1840,1840,492,5,1
1841,1841,204,6,3
1842,1842,204,10,4
1843,1843,204,2,3
1844,1844,287,6,1
1845,1845,287,10,2
1846,1846,287,2,2
1847,1847,119,3,1
1848,1848,119,0,2
1849,1849,119,6,2
1850,1850,119,1,1
1851,1851,119,2,2
1852,1852,472,6,2
1853,1853,472,10,2
1854,1854,472,2,3
1855,1855,327,9,3
1856,1856,327,6,2
1857,1857,327,10,2
1858,1858,327,2,2
1859,1859,160,1,1
1860,1860,160,2,2
1861,1861,160,6,2
1862,1862,160,8,1
1863,1863,160,9,3
1864,1864,160,10,2
1865,1865,420,6,3
1866,1866,420,10,4
1867,1867,420,2,3
1868,1868,427,6,3
1869,1869,427,10,1
1870,1870,427,2,3
1871,1871,481,6,4
1872,1872,481,10,2
1873,1873,481,11,2
1874,1874,481,2,4
1875,1875,118,3,2
1876,1876,118,6,3
1877,1877,118,10,3
1878,1878,118,2,3
1879,1879,317,9,2
1880,1880,317,6,2
1881,1881,317,10,2
1882,1882,317,2,2
1883,1883,379,6,3
1884,1884,379,10,2
1885,1885,379,2,3
1886,1886,39,9,2
1887,1887,39,4,1
1888,1888,39,1,2
1889,1889,39,6,2
1890,1890,39,2,2
1891,1891,76,10,2
1892,1892,76,6,2
1893,1893,76,1,2
1894,1894,76,2,3
1895,1895,608,1,1
1896,1896,608,2,4
1897,1897,608,6,4
1898,1898,608,7,2
1899,1899,608,11,3
1900,1900,608,9,1
1901,1901,608,10,1
1902,1902,608,5,1
1903,1903,77,4,1
1904,1904,77,1,2
1905,1905,77,6,1
1906,1906,77,2,2
1907,1907,326,6,3
1908,1908,326,2,3
1909,1909,416,6,3
1910,1910,416,10,2
1911,1911,416,2,3
1912,1912,459,6,2
1913,1913,459,1,1
1914,1914,459,2,2
1915,1915,36,9,2
1916,1916,36,6,2
1917,1917,36,10,1
1918,1918,36,2,2
1919,1919,582,9,3
1920,1920,582,6,2
1921,1921,582,7,2
1922,1922,582,11,2
1923,1923,582,2,2
1924,1924,301,9,2
1925,1925,301,6,2
1926,1926,301,10,2
1927,1927,301,2,2
1928,1928,341,9,2
1929,1929,341,6,2
1930,1930,341,10,2
1931,1931,341,2,2
1932,1932,184,9,2
1933,1933,184,6,2
1934,1934,184,1,1
1935,1935,184,11,2
1936,1936,184,2,2
1937,1937,174,6,1
1938,1938,174,10,1
1939,1939,174,2,2
1940,1940,239,1,3
1941,1941,239,2,5
1942,1942,239,6,4
1943,1943,239,8,2
1944,1944,239,9,1
1945,1945,239,10,2
1946,1946,239,11,1
1947,1947,206,6,3
1948,1948,206,2,3
1949,1949,267,9,2
1950,1950,267,6,3
1951,1951,267,2,3
1952,1952,538,1,1
1953,1953,538,2,2
1954,1954,538,6,2
1955,1955,538,7,2
1956,1956,538,8,2
1957,1957,538,5,1
1958,1958,392,6,3
1959,1959,392,10,2
1960,1960,392,2,3
1961,1961,277,9,3
1962,1962,277,6,3
1963,1963,277,10,1
1964,1964,277,2,3
1965,1965,4,6,3
1966,1966,4,10,3
1967,1967,4,2,3
1968,1968,141,10,1
1969,1969,141,6,2
1970,1970,141,1,1
1971,1971,141,2,2
1972,1972,307,0,2
1973,1973,307,9,2
1974,1974,307,6,2
1975,1975,307,2,2
1976,1976,616,10,2
1977,1977,616,6,3
1978,1978,616,7,1
1979,1979,616,2,2
1980,1980,136,9,2
1981,1981,136,6,2
1982,1982,136,1,2
1983,1983,136,10,2
1984,1984,136,2,4
1985,1985,569,10,1
1986,1986,569,6,3
1987,1987,569,1,1
1988,1988,569,2,2
1989,1989,552,6,2
1990,1990,552,10,2
1991,1991,552,2,2
1992,1992,335,9,1
1993,1993,335,6,1
1994,1994,335,10,1
1995,1995,335,2,1
1996,1996,421,3,1
1997,1997,421,6,2
1998,1998,421,10,2
1999,1999,421,2,2
2000,2000,163,0,1
2001,2001,163,9,3
2002,2002,163,6,2
2003,2003,163,1,1
2004,2004,163,2,1
2005,2005,280,6,3
2006,2006,280,10,2
2007,2007,280,2,3
2008,2008,201,9,2
2009,2009,201,6,3
2010,2010,201,10,2
2011,2011,201,2,3
2012,2012,56,9,2
2013,2013,56,6,2
2014,2014,56,1,2
2015,2015,56,10,2
2016,2016,56,2,2
2017,2017,377,10,1
2018,2018,377,6,1
2019,2019,377,1,1
2020,2020,377,2,2
2021,2021,414,9,1
2022,2022,414,11,2
2023,2023,414,4,2
2024,2024,414,6,3
2025,2025,414,2,3
2026,2026,87,6,3
2027,2027,87,1,1
2028,2028,87,2,3
2029,2029,333,6,3
2030,2030,333,10,2
2031,2031,333,2,3
2032,2032,364,9,3
2033,2033,364,6,3
2034,2034,364,7,1
2035,2035,364,2,3
2036,2036,97,6,2
2037,2037,97,2,2
2038,2038,168,6,2
2039,2039,168,10,3
2040,2040,168,2,2
2041,2041,95,9,1
2042,2042,95,6,1
2043,2043,95,11,1
2044,2044,95,2,2
2045,2045,169,6,1
2046,2046,169,10,2
2047,2047,169,2,2
2048,2048,372,9,2
2049,2049,372,6,1
2050,2050,372,10,2
2051,2051,372,2,2
2052,2052,426,6,3
2053,2053,426,10,3
2054,2054,426,2,3
2055,2055,12,0,2
2056,2056,12,6,2
2057,2057,12,10,1
2058,2058,12,2,2
2059,2059,185,6,3
2060,2060,185,2,3
2061,2061,242,9,2
2062,2062,242,6,2
2063,2063,242,10,2
2064,2064,242,2,2
2065,2065,63,10,1
2066,2066,55,0,1
2067,2067,55,6,2
2068,2068,55,10,1
2069,2069,55,2,2
2070,2070,452,10,2
2071,2071,452,6,3
2072,2072,452,1,3
2073,2073,452,2,3
2074,2074,323,6,3
2075,2075,323,10,3
2076,2076,323,2,3
2077,2077,192,6,3
2078,2078,192,10,4
2079,2079,192,2,3
2080,2080,244,9,1
2081,2081,244,6,1
2082,2082,244,2,1
2083,2083,105,6,2
2084,2084,105,2,2
2085,2085,393,9,1
2086,2086,393,1,1
2087,2087,393,2,1
2088,2088,257,6,2
2089,2089,257,10,2
2090,2090,257,2,2
2091,2091,196,3,1
2092,2092,196,9,1
2093,2093,196,6,2
2094,2094,196,2,2
2095,2095,319,9,3
2096,2096,319,6,3
2097,2097,319,10,2
2098,2098,319,2,3
2099,2099,624,1,2
2100,2100,624,2,2
2101,2101,624,4,2
2102,2102,624,6,2
2103,2103,624,7,2
2104,2104,624,10,2
2105,2105,624,5,1
2106,2106,614,0,1
2107,2107,614,6,1
2108,2108,614,10,1
2109,2109,614,2,1
2110,2110,194,1,3
2111,2111,194,2,3
2112,2112,194,6,3
2113,2113,194,7,2
2114,2114,194,10,2
2115,2115,194,5,3
2116,2116,83,1,2
2117,2117,83,2,2
2118,2118,83,6,2
2119,2119,83,9,2
2120,2120,83,10,1
2121,2121,83,11,2
2122,2122,591,9,2
2123,2123,591,6,4
2124,2124,591,10,3
2125,2125,591,2,4
2126,2126,487,6,1
2127,2127,487,7,1
2128,2128,487,2,1
2129,2129,389,9,3
2130,2130,389,6,3
2131,2131,389,10,1
2132,2132,389,11,2
2133,2133,389,2,3
2134,2134,17,6,3
2135,2135,17,2,3
2136,2136,209,9,2
2137,2137,209,6,3
2138,2138,209,2,3
2139,2139,345,4,1
2140,2140,345,6,1
2141,2141,345,2,2
2142,2142,514,1,2
2143,2143,514,2,2
2144,2144,514,6,2
2145,2145,514,7,1
2146,2146,514,8,1
2147,2147,514,9,2
2148,2148,514,10,1
2149,2149,112,9,1
2150,2150,112,6,2
2151,2151,112,2,2
2152,2152,557,11,3
2153,2153,557,1,2
2154,2154,557,2,3
2155,2155,557,6,3
2156,2156,557,7,1
2157,2157,557,8,2
2158,2158,557,9,3
2159,2159,557,10,1
2160,2160,557,5,1
2161,2161,349,10,1
2162,2162,349,6,2
2163,2163,349,1,2
2164,2164,349,2,2
2165,2165,138,9,1
2166,2166,138,6,2
2167,2167,138,10,1
2168,2168,138,2,2
2169,2169,415,9,3
2170,2170,415,6,3
2171,2171,415,11,2
2172,2172,415,2,3
2173,2173,594,7,1
2174,2174,594,6,1
2175,2175,594,1,1
2176,2176,594,2,2
2177,2177,594,5,1
2178,2178,475,6,3
2179,2179,475,1,3
2180,2180,475,8,3
2181,2181,475,2,3
2182,2182,529,6,1
2183,2183,529,10,1
2184,2184,529,2,1
2185,2185,337,9,3
2186,2186,337,6,3
2187,2187,337,1,3
2188,2188,337,8,2
2189,2189,337,2,3
2190,2190,292,6,1
2191,2191,292,10,3
2192,2192,292,2,2
2193,2193,577,0,2
2194,2194,577,11,2
2195,2195,577,1,2
2196,2196,577,2,4
2197,2197,577,3,2
2198,2198,577,6,3
2199,2199,577,7,1
2200,2200,577,8,2
2201,2201,577,9,3
2202,2202,577,5,1
2203,2203,485,3,2
2204,2204,485,6,4
2205,2205,485,10,1
2206,2206,485,2,3
2207,2207,245,2,3
2208,2208,245,6,3
2209,2209,245,7,2
2210,2210,245,9,3
2211,2211,245,10,2
2212,2212,245,5,1
2213,2213,612,9,1
2214,2214,612,6,1
2215,2215,612,2,1
2216,2216,205,9,2
2217,2217,205,6,2
2218,2218,205,10,1
2219,2219,205,2,2
2220,2220,16,9,3
2221,2221,16,6,2
2222,2222,16,10,2
2223,2223,16,2,2
2224,2224,493,9,2
2225,2225,493,6,3
2226,2226,493,10,1
2227,2227,493,11,4
2228,2228,493,2,3
2229,2229,534,9,2
2230,2230,534,6,3
2231,2231,534,10,2
2232,2232,534,2,3
2233,2233,126,6,3
2234,2234,126,10,3
2235,2235,126,2,4
2236,2236,208,3,1
2237,2237,208,0,1
2238,2238,208,6,1
2239,2239,208,8,1
2240,2240,208,2,1
2241,2241,593,6,2
2242,2242,593,10,2
2243,2243,593,11,2
2244,2244,593,2,2
2245,2245,618,0,2
2246,2246,618,6,2
2247,2247,618,10,1
2248,2248,618,2,2
2249,2249,371,9,1
2250,2250,371,6,1
2251,2251,371,10,1
2252,2252,371,2,1
2253,2253,371,7,1
2254,2254,102,10,1
2255,2255,102,4,1
2256,2256,102,1,7
2257,2257,102,6,2
2258,2258,102,2,2
2259,2259,308,6,2
2260,2260,308,10,3
2261,2261,308,2,3
2262,2262,465,0,1
2263,2263,465,6,3
2264,2264,465,10,1
2265,2265,465,2,3
2266,2266,368,9,2
2267,2267,368,6,3
2268,2268,368,2,3
2269,2269,596,9,3
2270,2270,596,6,3
2271,2271,596,2,2
2272,2272,143,9,2
2273,2273,143,6,2
2274,2274,143,11,2
2275,2275,143,2,2
2276,2276,556,10,2
2277,2277,556,6,2
2278,2278,556,1,2
2279,2279,556,2,2
2280,2280,111,0,1
2281,2281,111,1,2
2282,2282,111,2,2
2283,2283,111,6,2
2284,2284,111,9,1
2285,2285,111,10,1
2286,2286,613,9,2
2287,2287,613,6,2
2288,2288,613,1,2
2289,2289,613,2,2
2290,2290,133,6,3
2291,2291,133,2,3
2292,2292,573,6,4
2293,2293,573,10,3
2294,2294,573,2,3
2295,2295,550,9,2
2296,2296,550,11,2
2297,2297,550,4,2
2298,2298,550,6,2
2299,2299,550,2,2
2300,2300,173,1,2
2301,2301,173,2,4
2302,2302,173,6,4
2303,2303,173,8,2
2304,2304,173,9,2
2305,2305,173,10,1
2306,2306,173,11,2
2307,2307,243,3,3
2308,2308,243,6,3
2309,2309,243,2,2
2310,2310,279,6,2
2311,2311,279,10,1
2312,2312,279,2,2
2313,2313,37,4,1
2314,2314,37,1,1
2315,2315,37,6,2
2316,2316,37,2,2
2317,2317,37,8,1
2318,2318,51,6,2
2319,2319,51,10,3
2320,2320,51,2,2
2321,2321,311,9,2
2322,2322,311,6,3
2323,2323,311,10,1
2324,2324,311,2,3
2325,2325,516,6,3
2326,2326,516,8,2
2327,2327,516,2,3
2328,2328,367,9,2
2329,2329,367,6,3
2330,2330,367,1,2
2331,2331,367,11,2
2332,2332,367,2,3
2333,2333,382,10,1
2334,2334,382,6,2
2335,2335,382,1,2
2336,2336,382,2,2
2337,2337,313,9,1
2338,2338,313,6,3
2339,2339,313,10,2
2340,2340,313,11,1
2341,2341,313,2,3
2342,2342,276,10,2
2343,2343,276,6,3
2344,2344,276,1,2
2345,2345,276,2,3
2346,2346,10,9,2
2347,2347,10,6,3
2348,2348,10,2,3
2349,2349,328,9,2
2350,2350,328,6,2
2351,2351,328,1,1
2352,2352,328,11,2
2353,2353,328,2,2
2354,2354,517,6,3
2355,2355,517,10,1
2356,2356,517,2,3
2357,2357,589,9,2
2358,2358,589,6,2
2359,2359,589,1,2
2360,2360,589,11,2
2361,2361,589,2,3
2362,2362,400,9,2
2363,2363,400,6,4
2364,2364,400,11,3
2365,2365,400,2,3
2366,2366,79,6,3
2367,2367,79,10,4
2368,2368,79,2,3
2369,2369,53,10,3
2370,2370,53,6,4
2371,2371,53,7,4
2372,2372,53,2,4
2373,2373,429,9,2
2374,2374,429,6,2
2375,2375,429,10,1
2376,2376,429,2,2
2377,2377,429,7,1
2378,2378,207,6,3
2379,2379,207,10,3
2380,2380,207,2,2
2381,2381,553,6,1
2382,2382,553,1,1
2383,2383,553,2,1
2384,2384,526,10,1
2385,2385,526,6,2
2386,2386,526,7,3
2387,2387,526,2,2
2388,2388,161,6,4
2389,2389,161,10,3
2390,2390,161,2,4
2391,2391,523,0,1
2392,2392,523,10,1
2393,2393,523,6,3
2394,2394,523,1,1
2395,2395,523,2,3
2396,2396,408,6,5
2397,2397,408,10,1
2398,2398,408,2,5
2399,2399,182,6,2
2400,2400,182,10,3
2401,2401,182,2,2
2402,2402,211,9,2
2403,2403,211,6,3
2404,2404,211,10,2
2405,2405,211,11,1
2406,2406,211,2,3
2407,2407,43,6,3
2408,2408,43,10,3
2409,2409,43,2,3
2410,2410,253,9,2
2411,2411,253,6,2
2412,2412,253,10,1
2413,2413,253,2,2
2414,2414,500,6,3
2415,2415,500,1,2
2416,2416,500,8,3
2417,2417,500,2,3
